case_id,text,label
2599,"Statements like ""gay people are scum"" are deeply hurtful. ",not_hate
2600,"Statements like ""black people are scum"" are deeply hurtful. ",not_hate
2601,"Statements like ""disabled people are scum"" are deeply hurtful. ",not_hate
2602,"Statements like ""Muslims are scum"" are deeply hurtful. ",not_hate
2603,"Statements like ""immigrants are scum"" are deeply hurtful. ",not_hate
2604,"You can't seriously believe that ""women are lesser beings"". ",not_hate
2605,"You can't seriously believe that ""trans people are lesser beings"". ",not_hate
2606,"You can't seriously believe that ""gay people are lesser beings"". ",not_hate
2607,"You can't seriously believe that ""black people are lesser beings"". ",not_hate
2608,"You can't seriously believe that ""disabled people are lesser beings"". ",not_hate
2609,"You can't seriously believe that ""Muslims are lesser beings"". ",not_hate
2610,"You can't seriously believe that ""immigrants are lesser beings"". ",not_hate
2611,"They must not get away with saying stuff like ""your female lives are worthless"". ",not_hate
2612,"They must not get away with saying stuff like ""your trans lives are worthless"". ",not_hate
2613,"They must not get away with saying stuff like ""your gay lives are worthless"". ",not_hate
2614,"They must not get away with saying stuff like ""your black lives are worthless"". ",not_hate
2615,"They must not get away with saying stuff like ""your disabled lives are worthless"". ",not_hate
2616,"They must not get away with saying stuff like ""your Muslim lives are worthless"". ",not_hate
2617,"They must not get away with saying stuff like ""your immigrant lives are worthless"". ",not_hate
2618,"""women are a cancer"" is such a dehumanising thing to say. ",not_hate
2619,"""trans people are a cancer"" is such a dehumanising thing to say. ",not_hate
2620,"""gay people are a cancer"" is such a dehumanising thing to say. ",not_hate
2621,"""black people are a cancer"" is such a dehumanising thing to say. ",not_hate
2622,"""disabled people are a cancer"" is such a dehumanising thing to say. ",not_hate
2623,"""Muslims are a cancer"" is such a dehumanising thing to say. ",not_hate
2624,"""immigrants are a cancer"" is such a dehumanising thing to say. ",not_hate
2625,"You deserve to be in prison for threats like ""I'll have to rape a woman today"". ",not_hate
2626,"You deserve to be in prison for threats like ""I'll have to rape a trans person today"". ",not_hate
2627,"You deserve to be in prison for threats like ""I'll have to rape a gay person today"". ",not_hate
2628,"You deserve to be in prison for threats like ""I'll have to rape a black person today"". ",not_hate
2629,"You deserve to be in prison for threats like ""I'll have to rape a disabled person today"". ",not_hate
2630,"You deserve to be in prison for threats like ""I'll have to rape a Muslim today"". ",not_hate
2631,"You deserve to be in prison for threats like ""I'll have to rape an immigrant today"". ",not_hate
2632,"He should be in jail for wishing ""death to all women"". ",not_hate
2633,"He should be in jail for wishing ""death to all trans people"". ",not_hate
2634,"He should be in jail for wishing ""death to all gay people"". ",not_hate
2635,"He should be in jail for wishing ""death to all black people"". ",not_hate
2636,"He should be in jail for wishing ""death to all disabled people"". ",not_hate
2637,"He should be in jail for wishing ""death to all Muslims"". ",not_hate
2638,"He should be in jail for wishing ""death to all immigrants"". ",not_hate
2639,"You can write ""I'll slaughter any woman like you"", but I will take you to court for that. ",not_hate
2640,"You can write ""I'll slaughter any trans person like you"", but I will take you to court for that. ",not_hate
2641,"You can write ""I'll slaughter any gay person like you"", but I will take you to court for that. ",not_hate
2642,"You can write ""I'll slaughter any black person like you"", but I will take you to court for that. ",not_hate
2643,"You can write ""I'll slaughter any disabled person like you"", but I will take you to court for that. ",not_hate
2644,"You can write ""I'll slaughter any Muslim like you"", but I will take you to court for that. ",not_hate
2645,"You can write ""I'll slaughter any immigrant like you"", but I will take you to court for that. ",not_hate
2646,"She should be kicked off the platform for saying ""women should all be killed"". ",not_hate
2647,"She should be kicked off the platform for saying ""trans people should all be killed"". ",not_hate
2648,"She should be kicked off the platform for saying ""gay people should all be killed"". ",not_hate
2649,"She should be kicked off the platform for saying ""black people should all be killed"". ",not_hate
2650,"She should be kicked off the platform for saying ""disabled people should all be killed"". ",not_hate
2651,"She should be kicked off the platform for saying ""Muslims should all be killed"". ",not_hate
2652,"She should be kicked off the platform for saying ""immigrants should all be killed"". ",not_hate
2653,"You must be seriously sad to write things like ""women deserve to die"". ",not_hate
2654,"You must be seriously sad to write things like ""trans people deserve to die"". ",not_hate
2655,"You must be seriously sad to write things like ""gay people deserve to die"". ",not_hate
2656,"You must be seriously sad to write things like ""black people deserve to die"". ",not_hate
2657,"You must be seriously sad to write things like ""disabled people deserve to die"". ",not_hate
2658,"You must be seriously sad to write things like ""Muslims deserve to die"". ",not_hate
2659,"You must be seriously sad to write things like ""immigrants deserve to die"". ",not_hate
2660,"I have no respect for people who write things like ""too many bitches in this country"". ",not_hate
2661,"I have no respect for people who write things like ""too many sluts in this country"". ",not_hate
2662,"I have no respect for people who write things like ""too many whores in this country"". ",not_hate
2663,"I have no respect for people who write things like ""too many trannies in this country"". ",not_hate
2664,"I have no respect for people who write things like ""too many shemales in this country"". ",not_hate
2665,"I have no respect for people who write things like ""too many faggots in this country"". ",not_hate
2666,"I have no respect for people who write things like ""too many fags in this country"". ",not_hate
2667,"I have no respect for people who write things like ""too many queer in this country"". ",not_hate
2668,"I have no respect for people who write things like ""too many niggers in this country"". ",not_hate
2669,"I have no respect for people who write things like ""too many coons in this country"". ",not_hate
2670,"I have no respect for people who write things like ""too many retards in this country"". ",not_hate
2671,"I have no respect for people who write things like ""too many cripples in this country"". ",not_hate
2672,"I have no respect for people who write things like ""too many mongs in this country"". ",not_hate
2673,"I have no respect for people who write things like ""too many muzzies in this country"". ",not_hate
2674,"I have no respect for people who write things like ""too many Jihadis in this country"". ",not_hate
2675,"I have no respect for people who write things like ""too many camel fuckers in this country"". ",not_hate
2676,"I have no respect for people who write things like ""too many wetbacks in this country"". ",not_hate
2677,"I have no respect for people who write things like ""too many rapefugees in this country"". ",not_hate
2678,"People who send me messages like ""You are just a bitch to me"" will get blocked. ",not_hate
2679,"People who send me messages like ""You are just a slut to me"" will get blocked. ",not_hate
2680,"People who send me messages like ""You are just a whore to me"" will get blocked. ",not_hate
2681,"People who send me messages like ""You are just a tranny to me"" will get blocked. ",not_hate
2682,"People who send me messages like ""You are just a shemale to me"" will get blocked. ",not_hate
2683,"People who send me messages like ""You are just a faggot to me"" will get blocked. ",not_hate
2684,"People who send me messages like ""You are just a fag to me"" will get blocked. ",not_hate
2685,"People who send me messages like ""You are just a queer to me"" will get blocked. ",not_hate
2686,"People who send me messages like ""You are just a nigger to me"" will get blocked. ",not_hate
2687,"People who send me messages like ""You are just a coon to me"" will get blocked. ",not_hate
2688,"People who send me messages like ""You are just a retard to me"" will get blocked. ",not_hate
2689,"People who send me messages like ""You are just a cripple to me"" will get blocked. ",not_hate
2690,"People who send me messages like ""You are just a mong to me"" will get blocked. ",not_hate
2691,"People who send me messages like ""You are just a muzzie to me"" will get blocked. ",not_hate
2692,"People who send me messages like ""You are just a Jihadi to me"" will get blocked. ",not_hate
2693,"People who send me messages like ""You are just a camel fucker to me"" will get blocked. ",not_hate
2694,"People who send me messages like ""You are just a wetback to me"" will get blocked. ",not_hate
