ID,text,label,source_sheet
53967,"The true colors of Islam? This is the way I see it, there are 1.5 billion of us and only handful among us nutters. So if the crusaders, nazis, zealots and zionists aren't representatives of Christians and Jews, why the fuck do few hundred or thousand assholes representative of all the Muslims in the world. Fuck you Mr. Marine. You've just proven that you're just as bad as the jackasses who did the shooting.",hate,Swearing
106079,"The helicopter guy needs to be fired as well ""he looks like a bad dude"" wtf? You in a fucking helicopter 150 ft away you ain't held a conversation with him you don't know him a day in your life but he looks like a bad dude meaning big black people look bad and threatening to you?fucking joke of a asswipe.",hate,Swearing
19233,"All the libs making a big deal of it. When in reality if it was Hillary's bitch ass, you cowards would be almost certain you had been shot. Right away blaming the 2nd amendment. Soft pussy fucks.",hate,Swearing
40591,Why so many Putin dickriders here? Russian were assholes anytime they had a chance. And EU doesn't really give a 2 fucks about Ukraine. Ukraine wants to join EU. Simple.,hate,Swearing
1000,Fuck Palestine,hate,Swearing
1013,Fuck Isreal man praise Palestina,hate,Swearing
2207,"May god clean human species from this Earth, who know nothing but to kill others the Day of Reckoning will come when all will be Perish and the new peaceful species will take over the ""Earth"".....#fuckhumans",hate,Swearing
3464,humans are so fucked,hate,Swearing
4462,"How fuckin' ridiculous.. Oh, lets fuckin' dress Guinea pigs in ridiculous fuckin' clothes and then fuckin' EAT them? What the actual fuckin' fuckery is this?? 😳",hate,Swearing
43207,"fuck you aj+, most suicide bombers do scream allahu akbar before they blow themselves up, of course its ok to make the simulation as realistic as possible you fucking cunts",hate,Swearing
3667,"I thought we in the Philippines have the worst journalists in the world... I should've known that you fuckers are all over the world. You don't what's exactly happening! That witness you're seeing right there is a fraud. You wouldn't even understand what he's saying not unless it's close captioned with stupid and exaggerated translations... You've got more problems to solve in your country, please let my President run this country and start cleaning your backyard.",hate,Swearing
40245,"fuck isreal motherfuckers ,  they are armed and beat up a Palestinian man for nothing , his not even armed . just fuck you, fuck you isreal gay fucks",hate,Swearing
133225,"Fuck Australia you piece of shits, fucking kangaroo loving motherfuckers!!! I pray to god your shithole of a country will be set a blaze from what you're doing to innocent people you fucking ex prisoners.  Fuck Australia!!! May you become a third world country very soon and taste your own piss",hate,Swearing
22829,"I can not express the rage in my heart when I see this video , the poor man says ""I've been sick all week"" these motherfuckers are evil",hate,Swearing
46759,Why is this school safety called a fucking cop?  Having a gun don't make you a fucking cop. Protect the school mother fuckers. Make sure those girls don't get raped. Do that mother fucking wanna be cops. ,hate,Swearing
92316,"No good white trash racist redneck pieces of shit. Those no good fucks will get only a slap on the wrist maiming an innocent man.
May those fuckers die for what they did to him.",hate,Swearing
135742,"You people! You Qatari scumfucks! Not taking in anyone and slandering us because we want security!

You are the worst scum on the planet!",hate,Swearing
16630,fuck israel ... they will rot in hell ! even celebrities hate them ...,hate,Swearing
39124,"Fuck Zionist,fuck israel",hate,Swearing
146,"oh look he's doing what ""isreal"" is doing to palestinians .. so sweet to see him get inspiration from the most beloved country in the world.",hate,Specific Nation(s)
355,Another example of how pathetic and histrionic the French are... Same donkeys who cried about Charlie Hebdo can't handle how women choose to dress,hate,Specific Nation(s)
1007,Israel is not only an ugly state but the most evil state there is!,hate,Specific Nation(s)
2092,Israel nazi state free palestine long live intifada,hate,Specific Nation(s)
4984,"Nasi party do the same thing.
Trump most slightly do what he wants. He won't listen to anybody including his General. Doesn't it remind you Hitler doesn't listen to his General during the second world. Hitler also use money from the Jewish that he put in jail. So funny!! History is replaying itself. Hold on to your chair. AMERICANS.",hate,Specific Nation(s)
8959,"The treatment of the Palestinian people is the most graphic illustration of an apartheid system that you can think of.
End Israeli Zionists apartheid.",hate,Specific Nation(s)
9379,"Mr ass hole Natanyahu, you should say there Israelis in Palestine not Arabs in Israel because you took their lands after Palestinian welcomed you when you run from Hitler and fyi there is no such Israel. This country does not exist",hate,Specific Nation(s)
10313,"Actually that money could be used to transfer whole Israel home(America). It would be cheaper for the Americans they will boost the economy reviving bankrupt states like Detroit (work force and money). The Americans will keep their money home ,and The palestinians will get their land back. The Americans will have no problem living with the Israelis (they are. Best friends already) , and the Israelis will have a better future since America is the land where dreams come true. It's a win win solution for everyone.",hate,Specific Nation(s)
